ZipCode,ZipCode Latitude,ZipCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
30313,33.761223,-84.39599,Hyatt House Atlanta/Downtown,33.764738433434786,-84.39703047583096,Hotel
30313,33.761223,-84.39599,Frogs - A Chorus Of Colors,33.763021802511844,-84.39481370803654,Aquarium
30313,33.761223,-84.39599,McCormick & Schmick's Seafood & Steak,33.757945103177605,-84.3938802010498,Seafood Restaurant
30313,33.761223,-84.39599,Latitudes Bistro & Lounge,33.758054,-84.394518,Hotel Bar
30313,33.761223,-84.39599,Twin Smokers BBQ,33.761628323371944,-84.3961784545938,BBQ Joint
30313,33.761223,-84.39599,SkyView Atlanta,33.75886526317255,-84.39196291984763,Theme Park Ride / Attraction
30313,33.761223,-84.39599,Subway,33.761659,-84.395019,Sandwich Place
30313,33.761223,-84.39599,Georgia Aquarium Gift Shop,33.76306526814854,-84.39480911441262,Gift Shop
30313,33.761223,-84.39599,The Children's Museum of Atlanta,33.762474932967606,-84.39182310285935,Museum
30313,33.761223,-84.39599,Southern Company River Scout,33.7630685930336,-84.39485474083052,Aquarium
30313,33.761223,-84.39599,Chick-fil-A,33.7603845,-84.3953804,Fast Food Restaurant
30313,33.761223,-84.39599,Prime Meridian,33.758055,-84.393966,American Restaurant
30313,33.761223,-84.39599,Starbucks,33.760291,-84.394846,Coffee Shop
30313,33.761223,-84.39599,Georgia International Plaza,33.757550588613704,-84.39853423261437,Park
30313,33.761223,-84.39599,China Breeze,33.75774380027113,-84.3948910331723,Food Court
30313,33.761223,-84.39599,Fitness Center At Omni Hotel,33.75901555953395,-84.39461920122896,Gym
30313,33.761223,-84.39599,Coca-Cola Store,33.763099008001845,-84.39248890889449,Gift Shop
30313,33.761223,-84.39599,Happiness Factory Theater,33.76283287788245,-84.39259092306949,Movie Theater
30313,33.761223,-84.39599,Peets Coffee,33.758753,-84.394846,Coffee Shop
30313,33.761223,-84.39599,STATS Brewpub,33.761324,-84.396229,Sports Bar
30313,33.761223,-84.39599,Suite Food Lounge,33.76481003840791,-84.39586121687499,Southern / Soul Food Restaurant
30313,33.761223,-84.39599,Turner Athletic Club,33.75723427794673,-84.39537148088785,Gym
30313,33.761223,-84.39599,Great Wraps,33.75778067129376,-84.39486841203184,Middle Eastern Restaurant
30313,33.761223,-84.39599,TJ's Sandwiches,33.757788553916036,-84.39483621775192,Sandwich Place
30313,33.761223,-84.39599,Food Court at CNN Center,33.75770252971477,-84.39484905918374,Food Court
30313,33.761223,-84.39599,Great American Cookies,33.761691,-84.39502,Bakery
30313,33.761223,-84.39599,Waffle House,33.759953,-84.391836,Breakfast Spot
30313,33.761223,-84.39599,f2o - Fresh To Order,33.75771466209206,-84.39480985749066,Salad Place
30313,33.761223,-84.39599,CNN Red Letters,33.756918,-84.395041,Outdoor Sculpture
30313,33.761223,-84.39599,Chick-fil-A,33.7574664,-84.3948712,Fast Food Restaurant
30313,33.761223,-84.39599,Secret Formula 4-D Theater,33.76281358745104,-84.392717218605,Movie Theater
30313,33.761223,-84.39599,BurgerFi,33.75826637,-84.39489872,Burger Joint
30313,33.761223,-84.39599,Wednesday WindDown,33.75860516596657,-84.39340858551968,Music Venue
30313,33.761223,-84.39599,Dunkin',33.7590584,-84.3950221,Donut Shop
30313,33.761223,-84.39599,Subway,33.7573404,-84.3950315,Sandwich Place
30313,33.761223,-84.39599,Subway,33.758188879504075,-84.39304550157411,Sandwich Place
30313,33.761223,-84.39599,Hudson Grille,33.75767878917248,-84.39322695494685,American Restaurant
30313,33.761223,-84.39599,CNN Center Atrium,33.75776464601541,-84.39483089771507,Shopping Mall
30313,33.761223,-84.39599,Morsel's,33.75882765485262,-84.3948497602091,Coffee Shop
30313,33.761223,-84.39599,FedEx Office Print & Ship Center,33.75911590802953,-84.39710140228271,Shipping Store
30313,33.761223,-84.39599,Flats,33.758127,-84.392898,New American Restaurant
30313,33.761223,-84.39599,Starbucks,33.75831236794331,-84.3967725522814,Coffee Shop
30313,33.761223,-84.39599,Arby's,33.75807898052406,-84.39456054571565,Fast Food Restaurant
30313,33.761223,-84.39599,AC Hotel by Marriott Atlanta Downtown,33.7599412,-84.3910229,Hotel
30313,33.761223,-84.39599,Braves Clubhouse Store,33.757815629944446,-84.39489323867502,Clothing Store
30313,33.761223,-84.39599,Waffle House,33.76174,-84.39644,Breakfast Spot
30313,33.761223,-84.39599,Moe's Southwest Grill,33.757785524648206,-84.39484598484721,Mexican Restaurant
30313,33.761223,-84.39599,Cartoon Network Store,33.757799886345104,-84.39482903846465,Gift Shop
30313,33.761223,-84.39599,CNN Diner,33.757352210170446,-84.39517979992469,Cafeteria
30313,33.761223,-84.39599,CNN Center 8 South Break Room,33.76102066040039,-84.39630126953125,Food
30313,33.761223,-84.39599,Blimpie,33.76102066040039,-84.39630126953125,Sandwich Place
30313,33.761223,-84.39599,SpringHill Suites by Marriott Atlanta Downtown,33.764969,-84.395101,Hotel
30313,33.761223,-84.39599,Starbucks,33.7576676,-84.3951573,Coffee Shop
30313,33.761223,-84.39599,CNN Store,33.75777316486009,-84.39482707351743,Clothing Store
30313,33.761223,-84.39599,Luckie St and Ivan Allen Jr Blvd,33.764582,-84.396133,Intersection
30313,33.761223,-84.39599,Trilogy Cigar Lounge,33.764959999999995,-84.39575500000001,Smoke Shop
30313,33.761223,-84.39599,Chops Clubside,33.75687702086559,-84.39705848693848,Steakhouse
30314,33.758055999999996,-84.42268,Washington Park Tennis Center,33.757363202215636,-84.42455380823512,Tennis Court
30314,33.758055999999996,-84.42268,Washington Park,33.75830606040731,-84.42143903462213,Park
30314,33.758055999999996,-84.42268,Atlanta BeltLine Corridor at Lena St,33.756440999999995,-84.424909,Trail
30314,33.758055999999996,-84.42268,Washington Park Natatorium,33.758311436382456,-84.4219885864156,Pool
30315,33.709595,-84.38365,Family Dollar,33.706777,-84.380313,Discount Store
30316,33.729506,-84.34087,Next to Danger,33.730502886744304,-84.3447075115015,Comedy Club
30316,33.729506,-84.34087,Skyhaven Park,33.72619432803526,-84.34222699312713,Park
30316,33.729506,-84.34087,In The Kut,33.73082733154297,-84.33695983886719,Cosmetics Shop
30316,33.729506,-84.34087,Discount Food Market,33.730498444682176,-84.33571449498768,Grocery Store
30317,33.750005,-84.31854,Arden's Garden,33.75099817271621,-84.32192713389071,Juice Bar
30317,33.750005,-84.31854,Le Petit Marché,33.7514812652892,-84.32264959315856,Breakfast Spot
30317,33.750005,-84.31854,Dulce Vegan Bakery & Cafe,33.751296072601555,-84.32252489900823,Vegetarian / Vegan Restaurant
30317,33.750005,-84.31854,Bessie Branham Park,33.753846627550566,-84.32047306281898,Park
30317,33.750005,-84.31854,Taproom Coffee,33.75163435915767,-84.3231901076873,Coffee Shop
30317,33.750005,-84.31854,Kirkwood Feed & Seed,33.751243276107886,-84.32216271966269,Pet Store
30317,33.750005,-84.31854,The Pullman,33.751333760411356,-84.32254591198725,Bar
30317,33.750005,-84.31854,Anna's BBQ,33.75184119168383,-84.32277817179295,BBQ Joint
30317,33.750005,-84.31854,Urban Pie,33.75133608416934,-84.32186124438131,Pizza Place
30317,33.750005,-84.31854,Kirkyard Public House,33.75162510016335,-84.32337776346395,Sports Bar
30317,33.750005,-84.31854,Subway,33.7509983,-84.3228764,Sandwich Place
30317,33.750005,-84.31854,Frogs To Dogs,33.751459999999994,-84.322201,Pet Store
30317,33.750005,-84.31854,Kirkwood Park,33.75366781725483,-84.32026241896573,Park
30318,33.786805,-84.43700000000001,Legendary Events,33.785926,-84.433683,Event Service
30319,33.872053,-84.33610999999999,European Wax Center,33.870236512050404,-84.33594416148578,Health & Beauty Service
30319,33.872053,-84.33610999999999,Newk's Eatery,33.87024828366323,-84.33557724892859,Sandwich Place
30319,33.872053,-84.33610999999999,Olde Blind Dog Irish Pub,33.87005543462317,-84.33631611546707,Irish Pub
30319,33.872053,-84.33610999999999,LA Fitness,33.8723119354117,-84.33470587290665,Gym
30319,33.872053,-84.33610999999999,Cinébistro at Town Brookhaven,33.870974728791396,-84.33764194978625,Movie Theater
30319,33.872053,-84.33610999999999,Big Peach Running Co.,33.86995536316804,-84.33623556273145,Sporting Goods Shop
30319,33.872053,-84.33610999999999,Publix,33.870076165321166,-84.33472232916111,Grocery Store
30319,33.872053,-84.33610999999999,Town Brookhaven,33.870137423198855,-84.33594562904638,Shopping Mall
30319,33.872053,-84.33610999999999,Marshalls,33.8711429,-84.336529,Department Store
30319,33.872053,-84.33610999999999,Dress Up,33.87105194335087,-84.33587765422996,Boutique
30319,33.872053,-84.33610999999999,Hobnob,33.87050140129664,-84.33658972506122,American Restaurant
30319,33.872053,-84.33610999999999,The Flying Biscuit Cafe,33.87049632025299,-84.33697811834628,Southern / Soul Food Restaurant
30319,33.872053,-84.33610999999999,Yogurtland,33.87137222290039,-84.33683776855469,Frozen Yogurt Shop
30319,33.872053,-84.33610999999999,Red Pepper Taqueria,33.86972789654806,-84.33572309155049,Mexican Restaurant
30319,33.872053,-84.33610999999999,There,33.871363181112656,-84.33566915648487,Gastropub
30319,33.872053,-84.33610999999999,Souper Jenny,33.86795793568412,-84.33584867900962,Soup Place
30319,33.872053,-84.33610999999999,Tropical Smoothie Cafe - Brookhaven,33.86973160861991,-84.33605497668646,American Restaurant
30319,33.872053,-84.33610999999999,Oglethorpe University,33.87483204849893,-84.33224223906507,College & University
30319,33.872053,-84.33610999999999,Sugarboo & Co.,33.870761717037816,-84.33735634679641,Arts & Crafts Store
30319,33.872053,-84.33610999999999,Yogurtland,33.870907,-84.337094,Ice Cream Shop
30319,33.872053,-84.33610999999999,AT&T,33.86915612871481,-84.33477508798396,Mobile Phone Shop
30319,33.872053,-84.33610999999999,Bua Thai & Sushi,33.86996663099669,-84.33616667397307,Thai Restaurant
30319,33.872053,-84.33610999999999,Moe's Southwest Grill,33.86959982681293,-84.33548346708945,Mexican Restaurant
30319,33.872053,-84.33610999999999,Lucky's Burger and Brew,33.87176284414002,-84.33535912973586,Burger Joint
30319,33.872053,-84.33610999999999,Which Wich? Superior Sandwiches,33.87058766517751,-84.3367790345865,Sandwich Place
30319,33.872053,-84.33610999999999,Fantastic Sams Hair Salons,33.871036529541016,-84.3357162475586,Salon / Barbershop
30319,33.872053,-84.33610999999999,GNC,33.87084197998047,-84.33543395996094,Supplement Shop
30319,33.872053,-84.33610999999999,Marble Slab Creamery,33.8701323,-84.3373196,Ice Cream Shop
30319,33.872053,-84.33610999999999,Nuts 'n Berries,33.867987,-84.335668,American Restaurant
30319,33.872053,-84.33610999999999,Conant Performing Arts Center,33.875719072389316,-84.33473875264625,Performing Arts Venue
30319,33.872053,-84.33610999999999,Tanaka Ramen,33.869308135348994,-84.33504524058866,Japanese Restaurant
30319,33.872053,-84.33610999999999,Orangetheory Fitness,33.86758066240785,-84.33573606522307,Gym / Fitness Center
30319,33.872053,-84.33610999999999,Kale Me Crazy,33.86760863,-84.33579202,Restaurant
30319,33.872053,-84.33610999999999,Costco,33.87269600798948,-84.33651566505432,Warehouse Store
30319,33.872053,-84.33610999999999,Julian's Cosmetics and skincare,33.87050950051416,-84.33691638222614,Cosmetics Shop
30319,33.872053,-84.33610999999999,The Goodwynn Pool,33.87051251537947,-84.338178736942,Pool
30321,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30322,33.793754,-84.3238,Kaldi's Coffee at the Depot,33.79523043060903,-84.32293417061084,Coffee Shop
30322,33.793754,-84.3238,Kaldi’s Coffee At The ESC,33.792922,-84.324083,Coffee Shop
30322,33.793754,-84.3238,Michael C. Carlos Museum of Emory University,33.79052173638964,-84.3240881424991,Museum
30322,33.793754,-84.3238,Asbury Court (Emory University Hospital),33.791927337646484,-84.32129669189453,Food Court
30322,33.793754,-84.3238,Lullwater Preserve,33.797764565789606,-84.32284660760112,Park
30322,33.793754,-84.3238,Schwartz Center for the Performing Arts - Emory,33.789508576486895,-84.32202133320347,Concert Hall
30322,33.793754,-84.3238,WPEC (Woodruff PE Center) - Emory,33.793508355465185,-84.32622820126754,Gym
30322,33.793754,-84.3238,Blomeyer Fitness Center - Emory,33.797815270837575,-84.32279686948127,Gym
30322,33.793754,-84.3238,Emory Math & Science Center,33.79055425197722,-84.3268014953834,College Academic Building
30322,33.793754,-84.3238,Zaya at Dooley's Den,33.79527883832516,-84.32297734100804,Mediterranean Restaurant
30322,33.793754,-84.3238,Highland Bakery - Emory,33.79023466986152,-84.32184743020842,Bakery
30322,33.793754,-84.3238,Mocha Delites,33.792506532787804,-84.31971285198595,Café
30324,33.818304,-84.35779000000001,VapeRite Atlanta,33.81901995189472,-84.35257200194408,Smoke Shop
30324,33.818304,-84.35779000000001,771 Lindbergh Apartments,33.8197943,-84.3624567,Residential Building (Apartment / Condo)
30324,33.818304,-84.35779000000001,Opus 1,33.81735475856779,-84.35276358089222,Gay Bar
30324,33.818304,-84.35779000000001,Cheshire Farm Trail,33.820764,-84.358927,Trail
30324,33.818304,-84.35779000000001,North Fork Creekside Trail,33.82078415749379,-84.35655915103415,Trail
30325,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30326,33.849853,-84.3606,St. Cecilia,33.85107104271073,-84.36100019853922,Italian Restaurant
30326,33.849853,-84.3606,Peachtree Roadrace Start,33.8496835553922,-84.36277070902227,Athletics & Sports
30326,33.849853,-84.3606,Marriott Concierge Lounge - Buckhead,33.84829233285527,-84.35971165627566,Hotel Bar
30326,33.849853,-84.3606,Pirch Atlanta,33.85175,-84.3604359,Electronics Store
30326,33.849853,-84.3606,The Cheesecake Factory,33.848161817304316,-84.3628412643705,American Restaurant
30326,33.849853,-84.3606,Bucket Shop Café,33.84934858516893,-84.3608508622717,Pub
30326,33.849853,-84.3606,Macy's,33.8483786,-84.3624185,Department Store
30326,33.849853,-84.3606,Louis Vuitton,33.85235962768783,-84.36160594517533,Boutique
30326,33.849853,-84.3606,Saks Fifth Avenue,33.85188840114271,-84.36228283354119,Department Store
30326,33.849853,-84.3606,Publix,33.851034830733646,-84.35976471677975,Grocery Store
30326,33.849853,-84.3606,AMC Phipps Plaza 14,33.85273825701329,-84.36274224470112,Movie Theater
30326,33.849853,-84.3606,Lenox Marketplace,33.85181563046263,-84.35936252717937,Shopping Mall
30326,33.849853,-84.3606,True Food Kitchen,33.847687,-84.363843,New American Restaurant
30326,33.849853,-84.3606,Forum Athletic Club,33.84669515876004,-84.36176989792828,Gym
30326,33.849853,-84.3606,Nordstrom,33.8531338,-84.3613433,Women's Store
30326,33.849853,-84.3606,Godiva Chocolatier,33.8468464,-84.3622856,Chocolate Shop
30326,33.849853,-84.3606,The Tavern At Phipps,33.85175653600814,-84.36164388133115,American Restaurant
30326,33.849853,-84.3606,J.Crew,33.8471739,-84.3622982,Clothing Store
30326,33.849853,-84.3606,Phipps Plaza,33.8527857,-84.362043,Shopping Mall
30326,33.849853,-84.3606,Target,33.85176694603516,-84.35881784865116,Big Box Store
30326,33.849853,-84.3606,Zinburger Wine & Burger Bar,33.84795520354199,-84.36396473297262,Burger Joint
30326,33.849853,-84.3606,Victoria's Secret,33.84639918894573,-84.36179190522851,Lingerie Store
30326,33.849853,-84.3606,Coach,33.846781625278396,-84.36245847285849,Accessories Store
30326,33.849853,-84.3606,New York Prime Steakhouse,33.85159199900565,-84.36439482949268,Steakhouse
30326,33.849853,-84.3606,Five Guys,33.8466782189902,-84.36241708014579,Burger Joint
30326,33.849853,-84.3606,Topshop,33.84634650309228,-84.36178672775542,Women's Store
30326,33.849853,-84.3606,"The Whitley, a Luxury Collection Hotel, Atlanta Buckhead",33.85038767121656,-84.36283349990839,Hotel
30326,33.849853,-84.3606,Lilly Pulitzer,33.85303148948626,-84.36251352183668,Boutique
30326,33.849853,-84.3606,LA Fitness,33.851952430627406,-84.36017049662972,Gym
30326,33.849853,-84.3606,The Container Store,33.853316059586426,-84.35858970358146,Furniture / Home Store
30326,33.849853,-84.3606,Bath & Body Works,33.84623,-84.362217,Cosmetics Shop
30326,33.849853,-84.3606,SEPHORA,33.84635852408021,-84.36241090541841,Cosmetics Shop
30326,33.849853,-84.3606,Sur La Table,33.85302796902887,-84.36280495245252,Kitchen Supply Store
30326,33.849853,-84.3606,INTIMACY {bra fit stylists},33.85302131159412,-84.36259979657267,Lingerie Store
30326,33.849853,-84.3606,Garrett Popcorn Shops - Atlanta,33.845604278612484,-84.36141581124461,Snack Place
30326,33.849853,-84.3606,Henri Bendel,33.84610620476912,-84.36194828803792,Accessories Store
30326,33.849853,-84.3606,Suitsupply,33.84739857410877,-84.36500082285498,Men's Store
30326,33.849853,-84.3606,Kiehl's,33.8465719,-84.3625141,Cosmetics Shop
30326,33.849853,-84.3606,Tiffany & Co.,33.852818,-84.3619724,Jewelry Store
30326,33.849853,-84.3606,The Westin Buckhead Atlanta,33.8484282,-84.3651962,Hotel
30326,33.849853,-84.3606,Lenox Square,33.8467226,-84.3637487,Shopping Mall
30326,33.849853,-84.3606,DICK'S Sporting Goods,33.85272051503079,-84.35973656075606,Sporting Goods Shop
30326,33.849853,-84.3606,Nova Sushi,33.85272938766318,-84.3583868776567,Sushi Restaurant
30326,33.849853,-84.3606,Macaron Queen,33.845861147401,-84.36170697212218,Bakery
30326,33.849853,-84.3606,Grand Lux Cafe,33.852650805774026,-84.36166095710252,American Restaurant
30326,33.849853,-84.3606,Auntie Anne's,33.8456214038436,-84.36153153153873,Snack Place
30326,33.849853,-84.3606,Corner Bakery Cafe,33.847931693391544,-84.36324975040895,Bakery
30326,33.849853,-84.3606,Dantanna's,33.847588309278535,-84.36469871770657,Bar
30326,33.849853,-84.3606,Davio's,33.85280807114942,-84.36286997227398,Italian Restaurant
30326,33.849853,-84.3606,David Yurman,33.846693,-84.362515,Jewelry Store
30326,33.849853,-84.3606,Williams-Sonoma,33.846100518196415,-84.3621256313193,Kitchen Supply Store
30326,33.849853,-84.3606,Anthropologie,33.847903647358386,-84.36327485253858,Women's Store
30326,33.849853,-84.3606,California Pizza Kitchen,33.845605,-84.361427,Pizza Place
30326,33.849853,-84.3606,AC Hotel by Marriott Atlanta Buckhead at Phipps Plaza,33.854178895859086,-84.36033368110657,Hotel
30326,33.849853,-84.3606,Louis Vuitton Atlanta Lenox Square,33.8463943,-84.3629877,Leather Goods Store
30326,33.849853,-84.3606,Zara,33.84673815222633,-84.36325161866154,Clothing Store
30326,33.849853,-84.3606,Buckhead Cigar Club,33.847443433224605,-84.36505705246297,Smoke Shop
30326,33.849853,-84.3606,The Palm Atlanta,33.848172364835605,-84.36523674932465,Steakhouse
30326,33.849853,-84.3606,Prada,33.84676190748955,-84.36277024232474,Boutique
30326,33.849853,-84.3606,Amorino,33.846368324256936,-84.36215962859528,Ice Cream Shop
30326,33.849853,-84.3606,Aveda Experience Center,33.84558710582282,-84.3614902688788,Cosmetics Shop
30326,33.849853,-84.3606,Urban Outfitters,33.84557963697047,-84.36134038018503,Clothing Store
30326,33.849853,-84.3606,Victoria's Secret PINK,33.84630576489631,-84.36191820770406,Lingerie Store
30326,33.849853,-84.3606,Rock's Chicken & Fries,33.85311170876838,-84.36297412147266,Fried Chicken Joint
30326,33.849853,-84.3606,Starbucks,33.8466191,-84.36233598,Coffee Shop
30326,33.849853,-84.3606,Madewell,33.84632952919781,-84.36357806823727,Women's Store
30326,33.849853,-84.3606,Foot Locker,33.846346780043135,-84.36218172311783,Shoe Store
30326,33.849853,-84.3606,Papyrus,33.84604974991659,-84.36199022576103,Gift Shop
30326,33.849853,-84.3606,Outback Steakhouse,33.84941864013672,-84.36493682861328,Steakhouse
30326,33.849853,-84.3606,JW Marriott Atlanta Buckhead,33.8457209,-84.3596335,Hotel
30326,33.849853,-84.3606,Pottery Barn,33.84617412852261,-84.36216664077898,Furniture / Home Store
30326,33.849853,-84.3606,American Eagle Outfitters,33.846335,-84.3635778,Clothing Store
30326,33.849853,-84.3606,Burberry,33.8463051,-84.3630974,Clothing Store
30326,33.849853,-84.3606,Banana Republic,33.845878,-84.362379,Clothing Store
30326,33.849853,-84.3606,Nespresso,33.846152,-84.36212,Coffee Shop
30326,33.849853,-84.3606,Haagen-Dazs Mall,33.84556142880609,-84.36139366025465,Ice Cream Shop
30326,33.849853,-84.3606,LUSH,33.846335,-84.3635778,Cosmetics Shop
30326,33.849853,-84.3606,Vans,33.845666274272325,-84.36116262683072,Shoe Store
30326,33.849853,-84.3606,The Body Shop,33.84561755827562,-84.36146696839764,Cosmetics Shop
30326,33.849853,-84.3606,GNC,33.846309999999995,-84.362024,Supplement Shop
30326,33.849853,-84.3606,Caché,33.84594477886316,-84.36203228541835,Women's Store
30326,33.849853,-84.3606,Aéropostale,33.84563941253963,-84.36154980936219,Clothing Store
30326,33.849853,-84.3606,Westin Buckhead Club Lounge,33.848660818148026,-84.36519422534278,Breakfast Spot
30326,33.849853,-84.3606,Hovan Mediterranean Gourmet,33.84547192971081,-84.3612975775057,Mediterranean Restaurant
30326,33.849853,-84.3606,Kenneth Cole,33.84592647672192,-84.36182980850731,Boutique
30326,33.849853,-84.3606,AT&T,33.8454767,-84.3614036,Mobile Phone Shop
30326,33.849853,-84.3606,Champs Sports,33.8457471,-84.3616064,Sporting Goods Shop
30326,33.849853,-84.3606,Forever 21,33.84543162050983,-84.36120453515757,Clothing Store
30326,33.849853,-84.3606,Lids,33.84563643580003,-84.36141830872258,Accessories Store
30326,33.849853,-84.3606,GameStop,33.84559562300272,-84.36142572394162,Video Game Store
30326,33.849853,-84.3606,Hertz,33.845606,-84.359829,Rental Car Location
30326,33.849853,-84.3606,JW Marriott Lobby Lounge,33.845681792114306,-84.3593514260019,Cocktail Bar
30326,33.849853,-84.3606,Sarku Japan,33.84558343432,-84.3613847608662,Japanese Restaurant
30326,33.849853,-84.3606,Starbucks,33.84573639728585,-84.35937881469727,Coffee Shop
30326,33.849853,-84.3606,Silom,33.846211,-84.358897,Thai Restaurant
30326,33.849853,-84.3606,Northbound Line Lenox Station,33.845812315644515,-84.35862318815724,Platform
30326,33.849853,-84.3606,Sushi Jr Buckhead,33.847511291503906,-84.36514282226562,Sushi Restaurant
30327,33.86427,-84.41972,H2Q Fitness & Nutrition,33.8627,-84.42,Gym / Fitness Center
30327,33.86427,-84.41972,NATUREAL,33.86222789636408,-84.42132604123799,Supplement Shop
30328,33.931746000000004,-84.37817,Gus's World Famous Fried Chicken,33.932892393003605,-84.3804623654528,American Restaurant
30328,33.931746000000004,-84.37817,Waffle House,33.930901,-84.379563,Breakfast Spot
30328,33.931746000000004,-84.37817,Persepolis,33.93075606680027,-84.37898446034949,Middle Eastern Restaurant
30328,33.931746000000004,-84.37817,Kudzu & Company,33.93120141817066,-84.38056421494919,Antique Shop
30328,33.931746000000004,-84.37817,Zaxby's Chicken Fingers & Buffalo Wings,33.933403,-84.379775,Fried Chicken Joint
30328,33.931746000000004,-84.37817,Yogli Mogli Frozen Yogurt,33.935511638155575,-84.37889703901378,Frozen Yogurt Shop
30328,33.931746000000004,-84.37817,Ippolito's,33.935602,-84.377178,Italian Restaurant
30328,33.931746000000004,-84.37817,Shahrzad,33.930599,-84.3792965,Gourmet Shop
30328,33.931746000000004,-84.37817,La Petite Maison,33.9324964019179,-84.38038446650002,French Restaurant
30328,33.931746000000004,-84.37817,Poke Bar,33.935504099390926,-84.37866504424284,Asian Restaurant
30328,33.931746000000004,-84.37817,Brazilian Wax By Andreia,33.93554343733206,-84.3781129506671,Cosmetics Shop
30328,33.931746000000004,-84.37817,LongHorn Steakhouse,33.92962408126801,-84.37954171534373,Steakhouse
30328,33.931746000000004,-84.37817,ALDI,33.92805855259034,-84.38038587570185,Grocery Store
30328,33.931746000000004,-84.37817,Carniceria Los Pinos,33.92841481014655,-84.38011051334477,Grocery Store
30328,33.931746000000004,-84.37817,Rag-o-Rama,33.932223397739094,-84.38037449341363,Clothing Store
30328,33.931746000000004,-84.37817,Publix,33.93543000397128,-84.37788405275731,Grocery Store
30328,33.931746000000004,-84.37817,Bawarchi Biryani Point,33.9359516692525,-84.37700310442649,Indian Restaurant
30328,33.931746000000004,-84.37817,Hudson Grille,33.927617430009384,-84.37849764558278,American Restaurant
30328,33.931746000000004,-84.37817,Abuelos Mexican Kitchen and Cantina,33.936066,-84.377017,Mexican Restaurant
30328,33.931746000000004,-84.37817,Goodwill,33.9358731047469,-84.37999866837575,Thrift / Vintage Store
30328,33.931746000000004,-84.37817,Redbox,33.929471,-84.379225,Video Store
30328,33.931746000000004,-84.37817,Just Fitness 4U Sandy Springs,33.92785265270081,-84.37766848093871,Gym
30328,33.931746000000004,-84.37817,Jamba Juice,33.935679,-84.377081,Juice Bar
30328,33.931746000000004,-84.37817,Supercuts,33.936015761680004,-84.37806524014331,Salon / Barbershop
30328,33.931746000000004,-84.37817,Sandy Springs Cigars,33.936179374736895,-84.37780785253094,Smoke Shop
30329,33.827554,-84.32355,Cafe Bombay,33.828410034084335,-84.32698134013296,Indian Restaurant
30329,33.827554,-84.32355,Target,33.82812541178871,-84.32523546890455,Big Box Store
30329,33.827554,-84.32355,LensCrafters,33.82752526021023,-84.32799452175874,Optical Shop
30329,33.827554,-84.32355,Hair Images,33.82836042419203,-84.326740590596,Salon / Barbershop
30329,33.827554,-84.32355,Chick-fil-A,33.8275823,-84.3286133,Fast Food Restaurant
30329,33.827554,-84.32355,Willy's Mexicana Grill,33.828352464702064,-84.3286956912758,Burrito Place
30329,33.827554,-84.32355,Tin Roof Cantina,33.82801328942043,-84.32769105711856,Mexican Restaurant
30329,33.827554,-84.32355,Starbucks,33.82814219906697,-84.32512914639416,Coffee Shop
30329,33.827554,-84.32355,Firestone Complete Auto Care,33.82667442,-84.32424406,Automotive Shop
30329,33.827554,-84.32355,Taco Bell,33.827180659873655,-84.3257570424281,Fast Food Restaurant
30330,33.707107,-84.43212700000001,Burger King,33.707456765940194,-84.43180353566318,Fast Food Restaurant
30330,33.707107,-84.43212700000001,Ft. McPherson Class VI Store,33.70723042588869,-84.43120869051187,Liquor Store
30330,33.707107,-84.43212700000001,Fort McPherson Commissary,33.7048492228769,-84.43161407834005,Grocery Store
30330,33.707107,-84.43212700000001,MARTA,33.70649,-84.427738,Light Rail Station
30331,33.715558,-84.52728,Allstar Piano Movers,33.718385,-84.5236729,Music Store
30332,33.776305,-84.397976,Ferst Center For The Arts,33.774819876519174,-84.39919356481722,College Theater
30332,33.776305,-84.397976,Georgia Tech Tailgate,33.77499839431431,-84.40081228781703,Athletics & Sports
30332,33.776305,-84.397976,Chick-fil-A,33.7736732,-84.3982027,Fast Food Restaurant
30332,33.776305,-84.397976,The Colony Bistro & Lab Cafe,33.77975352353617,-84.3967262336031,Restaurant
30332,33.776305,-84.397976,Wells Fargo,33.77254846534218,-84.39843042541548,Bank
30332,33.776305,-84.397976,Under The Couch,33.773898208800745,-84.39886903792853,Music Venue
30332,33.776305,-84.397976,Student Center Food Court,33.77445091089932,-84.39890435841951,Food Court
30332,33.776305,-84.397976,Panda Express,33.773779492893055,-84.39813668981611,Chinese Restaurant
30332,33.776305,-84.397976,Starbucks,33.774261,-84.396411,Coffee Shop
30332,33.776305,-84.397976,Taco Bell,33.773780184594145,-84.39820597474531,Fast Food Restaurant
30332,33.776305,-84.397976,Kessler Campanile,33.77417881367052,-84.39826141198704,Plaza
30333,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30334,33.702657,-84.439127,The Commons at Fort McPherson,33.70543347364105,-84.44107926271236,Golf Course
30334,33.702657,-84.439127,The Country,33.69947615760033,-84.43801315374988,Athletics & Sports
30336,33.744007,-84.56031999999999,The Big Red Thing on Fulton Industrial,33.74483485969299,-84.55997960757686,Sculpture Garden
