price,address,bds,ba,sqft,image
"$482,000","1065 Penny Ln, Roswell, GA 30076",4,5,"2,551","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$565,000","10530 Honey Brook Cir, Johns Creek, GA 30097",6,5,"5,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$569,000","12613 Lecoma Trce, Milton, GA 30004",4,4,"3,300","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,900","5215 Coacoochee Ter, Johns Creek, GA 30022",4,3,"2,745","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$560,000","105 Hydrangea Ct, Johns Creek, GA 30005",4,4.5,"6,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$534,000","425 Findley Way, Johns Creek, GA 30097",5,4,"3,228","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$455,000","490 Powers Court Ave, Milton, GA 30004",4,4,"3,286","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$310,000","940 Melody Ln, Roswell, GA 30075",3,2,"1,584","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$569,000","12613 Lecoma Trce, Milton, GA 30004",4,4,"3,300",https://photos.zillowstatic.com/p_e/ISjz2x4fhd1slh0000000000.jpg
"$235,000","9155 Nesbit Ferry Rd UNIT 96, Alpharetta, GA 30022",4,3,"1,512",https://photos.zillowstatic.com/p_e/ISrpkmrwn8ryjd0000000000.jpg
"$345,900","5215 Coacoochee Ter, Johns Creek, GA 30022",4,3,"2,745",https://photos.zillowstatic.com/p_e/ISnaibka95qbgs0000000000.jpg
"$332,000","1060 Wellers Ct, Roswell, GA 30076",3,2,"1,826",https://photos.zillowstatic.com/p_e/ISnqer6x5hqhbi0000000000.jpg
"$894,000","510 Ardsley Pl, Alpharetta, GA 30005",5,7,"6,630",https://photos.zillowstatic.com/p_e/ISfo3zwg6dpx551000000000.jpg
"$479,000","130 Milton Park Ct, Alpharetta, GA 30022",5,5,"4,750",https://photos.zillowstatic.com/p_e/ISrxi6khucbddj0000000000.jpg
"$693,000","3865 Grey Abbey Dr, Alpharetta, GA 30022",5,4,"4,195",https://photos.zillowstatic.com/p_e/ISzfex297rfdg10000000000.jpg
"$715,000","473 Hamilton St SE, Atlanta, GA 30316",4,4,"2,832",https://photos.zillowstatic.com/p_e/IS337eam4lothe1000000000.jpg
"$688,755","6680 Avis Walk #25, Alpharetta, GA 30005",3,3,"2,765",https://photos.zillowstatic.com/p_e/ISjrog468tctrd0000000000.jpg
"$345,920","610 Augusta Dr, Fairburn, GA 30213",4,4,"3,876","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$340,000","4296 Bellwood Cir, College Park, GA 30349",5,4,"2,850","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$239,500","3936 Lake Manor Way, Atlanta, GA 30349",4,3,"1,802","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$192,000","5393 Rock Lake Dr, Atlanta, GA 30349",4,3,"2,208","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$430,000","989 Moores Mill Rd NW, Atlanta, GA 30327",3,3,"1,824","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.15M,"755 Juniper #502, Atlanta, GA 30308",3,4,"1,980",N/A
"$560,000","780 Starlight Ln, Sandy Springs, GA 30342",5,3,"3,334","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.32M,"4767 Riverview Rd, Sandy Springs, GA 30327",4,7,"7,126","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.75M,"44 Barbara Ln, Sandy Springs, GA 30327",6,7,"6,900","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$595,000","168 Powell St SE, Atlanta, GA 30316",3,2,"1,036","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$490,000","2368 Defoors Ferry Rd NW, Atlanta, GA 30318",4,4,"3,125","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","923 Peachtree St NE, Atlanta, GA 30309",1,1,556,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$665,000","7850 Landowne Dr, Sandy Springs, GA 30350",5,5,"4,968","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$640,000","512 Bismark Rd NE, Atlanta, GA 30324",3,3,"2,160","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$135,000","425 Tarragon Way SW, Atlanta, GA 30331",Studio,--,"1,984","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$416,000","715 Amberidge Trl, Sandy Springs, GA 30328",3,2,"1,731",N/A
"$290,000","1446 Akridge St NW, Atlanta, GA 30314",4,4,"2,100","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$315,000","655 Mead St SE UNIT 4, Atlanta, GA 30312",2,3,"1,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$261,000","326 Nelson St SW UNIT 303, Atlanta, GA 30313",2,1,"1,087","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$340,000","625 Stilwell Ct, Milton, GA 30004",2.97,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,000","2135 Newport Lndg, Alpharetta, GA 30009",2,2,"1,208","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$370,000","1028 Township Sq, Alpharetta, GA 30022",4,4,"2,363","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$842,500","16565 Quayside Dr, Milton, GA 30004",5,7,"6,012","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","1602 Sweet Apple Cir, Alpharetta, GA 30004",2,2,"1,550","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$750,000","510 Meadows Creek Dr, Johns Creek, GA 30005",5,5.5,"7,150",N/A
"$783,000","545 Glen National Dr, Milton, GA 30004",5,6,"5,611",N/A
"$391,000","11255 Calypso Dr, Alpharetta, GA 30009",4,4,"2,900",N/A
"$269,999","2776 Wander Ln, Alpharetta, GA 30022",2,2,"1,400","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$915,000","400 Bodium Ct, Milton, GA 30004",6,8,"8,545","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$570,000","105 Blakewood Dr, Roswell, GA 30075",5,5,"4,319","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$581,000","6519 Creek View, Johns Creek, GA 30097",4,4,"3,200",N/A
"$359,900","5735 Ashwind Trce, Johns Creek, GA 30005",5,4,"2,694",N/A
"$205,000","2135 Newport Lndg, Alpharetta, GA 30009",2,2,"1,208",https://photos.zillowstatic.com/p_e/ISjvnedsb3emlh0000000000.jpg
"$385,000","1155 Lyndhurst Way, Roswell, GA 30075",4,3,"2,292",https://photos.zillowstatic.com/p_e/ISjfb62zxlbhes0000000000.jpg
"$915,000","400 Bodium Ct, Milton, GA 30004",6,8,"8,545",https://photos.zillowstatic.com/p_e/ISnicoo4o6qz890000000000.jpg
"$267,500","587 Virginia Ave NE APT 806, Atlanta, GA 30306",2,2,800,https://photos.zillowstatic.com/p_e/ISbxntbpv8iuyc1000000000.jpg
"$950,000","2098 Belvedere Dr NW, Atlanta, GA 30318",4,4,"4,246",N/A
"$435,000","1768 Marietta Rd NW, Atlanta, GA 30318",0.36,N/A,N/A,https://photos.zillowstatic.com/p_e/ISq5l5vlpcqjuh0000000000.jpg
"$300,500","2049 Highview Rd SW, Atlanta, GA 30311",5,4,"2,500",https://photos.zillowstatic.com/p_e/IS7y5h58sxmt790000000000.jpg
"$637,000","525 Dunnally Ct, Johns Creek, GA 30022",6,5,"5,864",https://photos.zillowstatic.com/p_e/ISv82ootru94011000000000.jpg
"$180,000","134 Park Ave SE, Atlanta, GA 30315",4,3,"1,662","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$237,635","501 Jefferson Chase St #3306, Atlanta, GA 30354",3,3,"1,891","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","5869 Harrier Ln #50, Atlanta, GA 30349",4,3,"3,276","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$315,000","7307 Parkland Bnd, Fairburn, GA 30213",5,4,"4,462","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,495","4963 Elm Brook Dr #180, Atlanta, GA 30349",3,3,"1,467","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$130,000","1397 Mcclelland Ave, East Point, GA 30344",3,2,"1,094","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","1831 Lakewood Ave SE, Atlanta, GA 30315",4,3,"2,012",N/A
"$73,000","2500 Butner Rd SW, Atlanta, GA 30331",5,4,"3,702","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$226,000","1861 Sylvan Rd SW, Atlanta, GA 30310",3,1,"1,081","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$148,000","3084 Broadleaf Trl, Fairburn, GA 30213",3,3,"1,588","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,000","2735 SW The Fontainbleau #13, Atlanta, GA 30331",3,2,"1,540","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$234,000","5516 Babbling Vw, Fairburn, GA 30213",4,3,"3,194","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$173,990","7420 Faith St, Union City, GA 30213",3,3,"1,603","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,900","4905 Promenade Dr SW, Atlanta, GA 30331",3,3,"2,595",N/A
"$210,000","4033 Princeton Lakes Pass SW, Atlanta, GA 30331",3,3,"1,986","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","5869 Harrier Ln, Atlanta, GA 30349",4,3,"3,276","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$273,500","1317 Mercer Ave, East Point, GA 30344",3,3,"1,624","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$166,000","3970 Jeffrey Dr, College Park, GA 30349",3,3,"2,095","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$227,490","6501 Beaver Creek Trl #61, Atlanta, GA 30349",5,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$245,000","210 Jennah Walk, Union City, GA 30291",4,3,"2,128","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,000","2735 The Fontainebleau SW, Atlanta, GA 30331",3,2,"1,540","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$161,500","820 Murrow Ct, Fairburn, GA 30213",3,3,"1,710","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$113,500","422 Dorsey Rd, Hapeville, GA 30354",3,2,"1,152","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$130,000","1405 Maple Valley Ct, Union City, GA 30291",3,3,"1,668","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$311,000","821 Ralph Mcgill Blvd NE, Atlanta, GA 30306",2,2,"1,049","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$90,000","238 Ormond St SW, Atlanta, GA 30315",2,1,750,N/A
"$173,000","1280 W Peachtree St NW APT 1004, Atlanta, GA 30309",1,1,645,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$450,000","5578 High Point Rd, Atlanta, GA 30342",3,3,"2,572","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$259,900","1197 Liberty Pkwy NW, Atlanta, GA 30318",3,3.5,"1,326","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$140,000","2081 Bethel Dr NW, Atlanta, GA 30314",3,3,"1,628","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.10M,"5560 Glen Errol Rd, Sandy Springs, GA 30327",4,3.5,"4,535","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","2632 Peachtree Rd NW APT A104, Atlanta, GA 30305",2,2,"1,580",https://photos.zillowstatic.com/p_e/ISn2ggsryzo5xm1000000000.jpg
"$224,500","795 Hammond Dr APT 1107, Atlanta, GA 30328",2,2,"1,106",https://photos.zillowstatic.com/p_e/ISzvmqn0xmlum90000000000.jpg
"$975,000","2092 Timball Rd NW, Atlanta, GA 30318",4,6,"4,535",https://photos.zillowstatic.com/p_e/ISfcmd71sczbbq1000000000.jpg
"$136,000","999 Arden Ave SW, Atlanta, GA 30310",Studio,--,"1,800",https://photos.zillowstatic.com/p_e/ISny06ft3yxz3k1000000000.jpg
"$450,000","5578 High Point Rd, Atlanta, GA 30342",3,3,"2,572",https://photos.zillowstatic.com/p_e/ISr5hasz0gyqm30000000000.jpg
"$173,000","1280 W Peachtree St NW APT 1004, Atlanta, GA 30309",1,1,645,https://photos.zillowstatic.com/p_e/IS7ab1qhh1p4j30000000000.jpg
"$657,500","260 18th St NW #10326, Atlanta, GA 30363",3,3,"2,088",https://photos.zillowstatic.com/p_e/ISvspfxja5bjf90000000000.jpg
"$740,000","2851 Mornington Dr NW, Atlanta, GA 30327",3,2,"2,214",https://photos.zillowstatic.com/p_e/ISbdgakmu8c9t20000000000.jpg
"$216,000","3306 Annelaine Dr SW, Atlanta, GA 30311",4,3,"1,770",https://photos.zillowstatic.com/p_e/ISfs2pf1l1oyn50000000000.jpg
"$408,000","3324 Peachtree Rd NE UNIT 1902, Atlanta, GA 30326",2,2,"1,245","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$545,000","850 Piedmont Ave #3126, Atlanta, GA 30308",2,3,"1,704","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$329,500","1354 Miller Reed Ave SE, Atlanta, GA 30315",3,2,"1,300","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$242,000","400 17th St NW UNIT 2109, Atlanta, GA 30363",2,2,"1,155","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,000","115 Peachtree Memorial Dr NW, Atlanta, GA 30309",2,1,"1,077",N/A
"$469,900","860 Peachtree St NE UNIT 2814, Atlanta, GA 30308",2,2,"1,211","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$199,000","1100 Piedmont Ave NE APT 5, Atlanta, GA 30309",1,2,800,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$337,000","735 Chickadee Ct SW, Atlanta, GA 30311",4,3,"1,590","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$410,000","3 Gilbert Trl NE, Atlanta, GA 30308",3,3,"1,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$765,000","1080 Peachtree St NE UNIT 1803, Atlanta, GA 30309",2,3,"1,505","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$155,000","647 Alfred Rd NW, Atlanta, GA 30331",3,3,"1,025","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$550,000","808 Kirkwood Ave SE, Atlanta, GA 30316",2,3,"1,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$289,500","3 Market Square Pl NW, Atlanta, GA 30318",2,3,"1,320","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$535,000","690 Mabry Rd, Sandy Springs, GA 30328",4,4,"4,794","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$90,000","238 Ormond St SW, Atlanta, GA 30315",2,1,750,N/A
"$93,000","1321 Plaza Ave SW, Atlanta, GA 30310",3,1,925,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$142,250","6520 Roswell Rd UNIT 22, Sandy Springs, GA 30328",2,2,"1,392","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","1449 Funston Ave SE, Atlanta, GA 30315",2,2,"1,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$650,000","527 Boulevard Pl NE, Atlanta, GA 30308",4,3,"2,271","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$425,000","2195 Parkview Ct NW, Atlanta, GA 30318",4,4,"2,634","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$140,000","2081 Bethel Dr NW, Atlanta, GA 30314",3,3,"1,628","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$295,000","2245 Ashton Dr, Roswell, GA 30076",3,3,"1,316","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$635,000","810 Dockbridge Way, Milton, GA 30004",6,6,"4,848","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$898,900","160 Horizon Hl, Milton, GA 30004",5,5,"4,269","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$239,000","13300 Morris Rd UNIT 129, Milton, GA 30004",3,3,"1,642","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$585,000","940 Autumn Close, Milton, GA 30004",5,4,"3,791","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$485,000","12180 Wexford Club Dr, Roswell, GA 30075",4,3,"3,362","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","1690 Redd Rd LOT 10, Alpharetta, GA 30004",2.3,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$410,000","1030 Legacy Ln, Milton, GA 30004",4,4,"3,578","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$730,000","5220 Briarstone Ridge Way, Alpharetta, GA 30022",5,5,"5,011","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$350,000","160 Lyndhurst Ct, Roswell, GA 30075",4,3,"2,416","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$485,000","12180 Wexford Club Dr, Roswell, GA 30075",4,3,"3,362",https://photos.zillowstatic.com/p_e/IS3v8ycw128x021000000000.jpg
"$450,000","4375 Mossbrook, Alpharetta, GA 30004",5,4,--,https://photos.zillowstatic.com/p_e/ISf4sskfhp7me40000000000.jpg
"$480,000","670 Peace Creek Trce, Alpharetta, GA 30005",5,4,"3,962",https://photos.zillowstatic.com/p_e/ISvslcgl4zixe21000000000.jpg
"$410,000","1030 Legacy Ln, Milton, GA 30004",4,4,"3,578",https://photos.zillowstatic.com/p_e/ISrtryo10602ro1000000000.jpg
"$575,000","8945 Laurel Way, Johns Creek, GA 30022",4,5,"3,356",https://photos.zillowstatic.com/p_e/ISrpo1uflsbs8s0000000000.jpg
"$410,000","12700 Morningpark Cir, Milton, GA 30004",4,3,"2,514",https://photos.zillowstatic.com/p_e/ISvsl8d0rypso20000000000.jpg
"$730,000","5220 Briarstone Ridge Way, Alpharetta, GA 30022",5,5,"5,011",https://photos.zillowstatic.com/p_e/ISzvu0hc0q9q1b1000000000.jpg
"$525,000","12030 Brookmill Point, Alpharetta, GA 30004",4,2,"3,046",https://photos.zillowstatic.com/p_e/ISjf3omwkn59ks0000000000.jpg
"$359,900","2885 Georgian Manor Dr, Johns Creek, GA 30022",3,3,"2,284",https://photos.zillowstatic.com/p_e/ISfs2lcgvfy4kb0000000000.jpg
"$334,900","100 Colony Ridge Dr, Johns Creek, GA 30022",3,4,"3,376","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$760,000","690 Richmond Glen Dr, Milton, GA 30004",6,5,"6,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$898,900","160 Horizon Hl, Milton, GA 30004",5,5,"4,269","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","515 Nottingham Ct, Alpharetta, GA 30005",4,3,"2,070","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$449,500","259 Water Oak Pl, Milton, GA 30009",4,4,"2,746","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$45,000","1092 Constitution Rd SE, Atlanta, GA 30315",Studio,--,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$395,000","175 Olivia Run, Atlanta, GA 30349",6,5,"5,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$45,000","1092 Constitution Rd SE LOT 3, Atlanta, GA 30315",2.9,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$44,000","0 Terry Rd, Fairburn, GA 30213",6.3,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","115 W Peachtree Pl NW UNIT 404, Atlanta, GA 30313",1,1,952,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$339,500","1080 Peachtree St NE UNIT 916, Atlanta, GA 30309",1,1,879,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.62M,"60 Bill Lucas Dr SE, Atlanta, GA 30315",2,4,"1,241","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$525,000","5 White St NW, Atlanta, GA 30318",3,2,"1,790","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$320,000","969 Oak St SW, Atlanta, GA 30310",3,3,"1,646","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.38M,"814 Wellesley Dr NW, Atlanta, GA 30305",4,5,"4,812","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
