price,address,bds,ba,sqft,image
"$222,895","7845 Waterwheel Way #80, Jonesboro, GA 30238",4,3,"2,720","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$130,000","1282 Morrow Rd, Morrow, GA 30260",2,3,"1,978","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$155,400","7707 Kennington Ln, Jonesboro, GA 30236",3,2,"1,594","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$88,000","465 Pinecrest Dr, Riverdale, GA 30274",3,2,"1,066","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$154,000","10972 Big Sky Dr, Hampton, GA 30228",3,2,"1,726","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","11817 Lovejoy Crossing Blvd #0, Hampton, GA 30228",3,3,"1,872","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","7165 Fielder Rd, Jonesboro, GA 30236",3,2,"1,352","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,000","4164 Village Crossing Cir, Ellenwood, GA 30294",3,2,"1,985","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$135,000","2853 Heather Ridge Ln, Jonesboro, GA 30236",3,3,"1,516","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$144,000","7169 Chestnut Ln, Riverdale, GA 30274",3,2,"1,463","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","11817 Lovejoy Crossing Blvd, Hampton, GA 30228",3,2.5,936,N/A
"$155,000","1477 Emily Ct, Riverdale, GA 30296",4,2,"1,796","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","6504 Lynndale Ln, Morrow, GA 30260",3,3,"2,108",https://photos.zillowstatic.com/p_e/ISjzuygvswly530000000000.jpg
"$185,000","11817 Lovejoy Crossing Blvd, Hampton, GA 30228",3,2.5,936,N/A
"$144,000","7169 Chestnut Ln, Riverdale, GA 30274",3,2,"1,463",https://photos.zillowstatic.com/p_e/ISb9xwt4su9xww0000000000.jpg
"$155,000","1477 Emily Ct, Riverdale, GA 30296",4,2,"1,796",https://photos.zillowstatic.com/p_e/ISznw4jvjse2x11000000000.jpg
"$128,000","6689 Sunset Ct, Rex, GA 30273",3,3,"1,375",https://photos.zillowstatic.com/p_e/ISjnlf2okioljr1000000000.jpg
"$235,900","6229 Harless Ct, Riverdale, GA 30274",4,3,"2,530",https://photos.zillowstatic.com/p_e/IS725fqzbnx0zf1000000000.jpg
"$137,500","3231 Walt Stephens Rd, Jonesboro, GA 30236",3,2,"1,325",https://photos.zillowstatic.com/p_e/IS3768sovxkyx51000000000.jpg
"$235,990","12231 Anchor Way #64, Hampton, GA 30228",5,3,"2,756",https://photos.zillowstatic.com/p_e/ISr1a69fcicryj1000000000.jpg
"$330,000","4081 Villager Way #7/38, Rex, GA 30273",6,4,"6,000",https://photos.zillowstatic.com/p_e/ISbdsfsh4ar92t0000000000.jpg
"$169,900","5676 Rock Shoals Way, Atlanta, GA 30349",4,3,"2,168","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$56,000","1510 Greenwillow Dr, Conley, GA 30288",3,2,"1,418","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$202,000","4814 Price St, Forest Park, GA 30297",5,4,"3,443","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$181,000","1349 Monterey Ct, Morrow, GA 30260",4,3,"2,276","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$75,000","4614 College St, Forest Park, GA 30297",3,1,"1,066","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","348 Kimberwick Dr, Hampton, GA 30228",4,3,"2,736","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$165,000","6751 Creekmoor Ln, Riverdale, GA 30296",4,3,"2,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$253,750","3067 Saint Andrews Ct, Jonesboro, GA 30236",4,3,"2,513","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","120 Waters Edge Way, Fayetteville, GA 30215",4,3,"1,896","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$53,900","1660 Slate Rd, Conley, GA 30288",3,1,"1,025","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","11075 Knotty Pine Pl, Hampton, GA 30228",3,2,"1,408","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$230,000","12238 Flannery Ln, Hampton, GA 30228",4,3,"2,484","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$359,000","604 Arlington Cir, Jonesboro, GA 30236",4,2,"3,319","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","842 Shoals Ct, Atlanta, GA 30349",3,3,"1,662","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$168,000","547 Brenston Ct, Ellenwood, GA 30294",3,3,"1,418","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,000","2502 Brenston Dr, Ellenwood, GA 30294",4,3,"2,112","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","37 Harbour Lake Dr, Fayetteville, GA 30215",4,3,"2,504","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$92,900","800 Poplar Springs Rd, Riverdale, GA 30274",3,1,"1,084","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$149,000","7053 Sir Galahad Way, Jonesboro, GA 30236",4,3,673,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$80,000","5453 Joyce Dr, Forest Park, GA 30297",3,2,"1,075","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$135,000","4106 Renard Way, Rex, GA 30273",3,2,"1,874","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$130,000","4692 Ernest Dr, Forest Park, GA 30297",3,3,"1,545","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$90,000","1302 Cedar Knoll Way, Atlanta, GA 30349",3,2,"1,226","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$208,900","4016 Lindsey Ln, Rex, GA 30273",4,3,"1,142","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,990","700 Muscadine Ln LOT 8, Jonesboro, GA 30238",4,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$88,000","1229 Larkwood Dr, Jonesboro, GA 30238",2,2,"1,251","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$32,500","1625 Conley Rd APT 201, Conley, GA 30288",3,2,280,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$174,900","11095 Turner Rd, Hampton, GA 30228",3,2,"1,536","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$166,000","871 Corinth Dr, Jonesboro, GA 30238",3,2,"1,668","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,000","8992 Cornell Dr #25, Jonesboro, GA 30238",4,2,"1,275","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","6519 Cameron Rd, Morrow, GA 30260",3,2,"1,493","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,990","700 Muscadine Ln LOT 8, Jonesboro, GA 30238",4,3,--,https://photos.zillowstatic.com/p_e/IS3jndd29xyj101000000000.jpg
"$144,250","8417 Stonewall Jackson Dr, Jonesboro, GA 30238",3,2,"1,456",N/A
"$140,000","5405 Phillips Dr, Morrow, GA 30260",3,2,"1,209",https://photos.zillowstatic.com/p_e/ISfcuz55y40cux0000000000.jpg
"$240,000","12022 Scottish Ct, Fayetteville, GA 30215",4,3,"3,307",https://photos.zillowstatic.com/p_e/ISjfv1s32awjv71000000000.jpg
"$174,999","7281 Sandpiper Way, Riverdale, GA 30274",4,2,"1,477",https://photos.zillowstatic.com/p_e/IS3r9o2daen1tv0000000000.jpg
"$237,645","1583 Farrell Ln, Hampton, GA 30228",4,3,"2,720",https://photos.zillowstatic.com/p_e/ISvo23xndoxuz71000000000.jpg
"$217,000","9389 Deer Crossing Ln, Jonesboro, GA 30236",4,3,"3,000",https://photos.zillowstatic.com/p_e/ISb5urky9fccri0000000000.jpg
"$150,000","9025 Hurst Ct, Jonesboro, GA 30238",4,2,"1,279",https://photos.zillowstatic.com/p_e/IS3zzdm0jq5xm41000000000.jpg
"$865,000","2775 Club Valley Ct, Jonesboro, GA 30236",4,7,"6,252",https://photos.zillowstatic.com/p_e/ISrxev04t7ugb20000000000.jpg
"$225,000","494 Pernell Dr, Hampton, GA 30228",5,3,"3,286","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$80,000","7089 Vesta Way, Jonesboro, GA 30236",3,2,"1,056","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$142,000","3030 Botany Dr, Jonesboro, GA 30236",3,2,"1,368","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$120,000","725 Caribbean Dr, Forest Park, GA 30297",5,2,2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$152,000","486 Shadowmoore Dr #60, Riverdale, GA 30274",3,3,"1,970","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$139,900","921 Astor Ave #/44, Forest Park, GA 30297",4,3,"1,836","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$256,930","580 Toronto Cir #110, Hampton, GA 30228",4,3,"2,750","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$256,930","580 Toronto Cir, Hampton, GA 30228",4,3,"2,750","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,000","8992 Cornell Dr, Jonesboro, GA 30238",4,2,"1,275","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$65,000","5690 Orly Ter, College Park, GA 30349",3,2,"1,642","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","9323 Waters Edge Dr, Jonesboro, GA 30236",4,3,"2,382","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","1687 Blue Heron Way, Hampton, GA 30228",4,2,"1,855","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$227,700","11956 Lovejoy Crossing Pl #97, Hampton, GA 30228",4,6,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","65 Oak Hill Ter, Fayetteville, GA 30215",3,2,"1,360","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","536 Heatherdown Way, Riverdale, GA 30274",4,3,"2,414","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$196,000","5679 Jubilant Dr, Rex, GA 30273",4,3,"1,957","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$165,000","5954 Twilight Trl, Morrow, GA 30260",5,3,"1,900","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$226,000","7796 Thrailkill Rd, Jonesboro, GA 30236",4,3,"2,328","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$123,000","5179 Hanover St, Atlanta, GA 30349",3,3,"1,750","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$144,000","8417 Glenwoods Ter, Riverdale, GA 30274",4,2,"1,780","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$98,000","242 Jonesboro Rd, Jonesboro, GA 30236",3,1,"1,066","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","797 North Ave, Forest Park, GA 30297",3,2,"3,096","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$140,000","6121 Tina Ln, Rex, GA 30273",3,2,"1,406","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$90,000","36 Old Post Rd, Jonesboro, GA 30238",3,2,"1,204","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,900","10783 Wheeler Trce, Hampton, GA 30228",3,3,"1,689","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$320,000","12135 Edgewater Dr, Hampton, GA 30228",5,4,"2,946","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","7451 Embassy Trce, Riverdale, GA 30296",3,3,"2,698","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$42,000","9474 Cypress Ln, Jonesboro, GA 30238",3,2,"1,416","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$213,000","5887 Rex Ridge Pkwy, Rex, GA 30273",4,3,"2,500","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$233,520","588 Millstone Dr, Jonesboro, GA 30238",5,4,"2,968","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$172,000","4058 John Arnold Cir, Conley, GA 30288",Studio,--,855,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$172,000","4058 John Arnold Cir, Conley, GA 30288",Studio,--,855,https://photos.zillowstatic.com/p_e/ISvommtpqmxlem0000000000.jpg
"$157,000","362 Kendrick Estates Dr #56, Jonesboro, GA 30238",4,3,"2,012",https://photos.zillowstatic.com/p_e/IS7q7p61q8sf391000000000.jpg
"$243,000","12129 Panhandle Rd, Hampton, GA 30228",3,3,"2,373",https://photos.zillowstatic.com/p_e/ISf0hhh3bp2vrx1000000000.jpg
"$90,000","7060 Brookview Crk, Riverdale, GA 30274",2,2.5,"1,240",https://photos.zillowstatic.com/p_e/ISbtg51irbf6bd1000000000.jpg
"$172,400","4058 John Arnold Cir #5, Conley, GA 30288",Studio,--,--,https://photos.zillowstatic.com/p_e/ISfkwquynb38pm1000000000.jpg
"$152,000","497 Independence Dr, Jonesboro, GA 30238",3,3,"1,756",https://photos.zillowstatic.com/p_e/IS3n2w8gal0e570000000000.jpg
"$120,000","154 Sedgefield Dr, Jonesboro, GA 30236",3,2,"1,056",https://photos.zillowstatic.com/p_e/ISj7prh178qw2m0000000000.jpg
"$232,290","11904 Lovejoy Crossing Pl #42, Hampton, GA 30228",4,3,--,https://photos.zillowstatic.com/p_e/ISzrv2spxvz8hn1000000000.jpg
"$148,000","9425 Forest Knoll Dr, Jonesboro, GA 30238",4,2,"1,676",https://photos.zillowstatic.com/p_e/IS7anu0775n4kb0000000000.jpg
"$225,000","9281 Fieldstone Ct, Jonesboro, GA 30236",4,3,"2,398","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$326,900","11440 Azalea Trl, Hampton, GA 30228",4,3,"3,356","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","105 Waters Edge Way, Fayetteville, GA 30215",4,3,"2,686","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$184,000","8026 Fisher Dr, Jonesboro, GA 30236",3,2,"1,492","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$147,000","9479 Rollinghills Dr, Jonesboro, GA 30238",3,3,"1,506","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$169,500","11034 Sedalia Way, Hampton, GA 30228",4,3,"2,568","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$157,000","362 Kendrick Estates Dr, Jonesboro, GA 30238",4,3,"2,012","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$196,000","9399 Wendover Ct, Jonesboro, GA 30236",3,2,"1,721","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$114,600","5811 Creekside Dr, Rex, GA 30273",3,2,"1,288","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","11030 Mansura Pl, Hampton, GA 30228",4,3,"2,536","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$169,000","10069 Tara Glynn Dr, Hampton, GA 30228",3,3,"1,946","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$199,900","576 Flint Ridge Ct, Jonesboro, GA 30238",3,3,"1,884","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$42,500","9503 Winding Way Ln, Jonesboro, GA 30238",4,3,"1,618","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$194,500","5876 Whitney Way, Rex, GA 30273",4,3,"2,348","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$296,630","6152 Walker Rd, Riverdale, GA 30296",5,3,"3,950","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$208,000","2592 Brookgate Xing, Ellenwood, GA 30294",4,3,"2,506","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$180,000","59 Horseshoe Bnd, Riverdale, GA 30274",3,3,"2,165","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","2765 Pattie Ct, Ellenwood, GA 30294",3,2,"1,851","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$95,000","1135 Ponderosa Park Dr, Forest Park, GA 30297",4,2,"1,550","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$154,000","2826 Heritage Ln, Morrow, GA 30260",3,2,"1,450","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,990","718 Muscadine Ln LOT 11, Jonesboro, GA 30238",4,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,900","10859 Wheeler Trce, Hampton, GA 30228",3,3,"1,689","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$159,000","2865 Windcrest Dr, Hampton, GA 30228",3,2,"1,544","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$117,000","7311 Wagon Wheel Ct, Jonesboro, GA 30236",3,3,810,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$140,000","583 Hynds Springs Dr, Jonesboro, GA 30238",3,2,"1,512","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$139,000","6756 Green Meadows Ln, Morrow, GA 30260",4,3,"1,229","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$172,000","250 Stallion Trl, Riverdale, GA 30274",3,3,"1,732","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$149,000","1817 Bridgeport Ln, Hampton, GA 30228",3,2,"1,594","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","1687 Regency Pl, Riverdale, GA 30296",4,3,"2,388","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$151,000","87 Oak Hill Ter, Fayetteville, GA 30215",3,2,"1,353","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$179,900","7267 Williamsburg Dr, Riverdale, GA 30274",5,4,"1,772","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$179,900","7267 Williamsburg Dr, Riverdale, GA 30274",5,4,"1,772",https://photos.zillowstatic.com/p_e/ISzzte6akmm7st0000000000.jpg
"$139,000","6756 Green Meadows Ln, Morrow, GA 30260",4,3,"1,229",https://photos.zillowstatic.com/p_e/ISrpo5109t9bnc1000000000.jpg
"$181,000","1393 Amaryllis Way #5, Riverdale, GA 30296",4,3,"2,020",https://photos.zillowstatic.com/p_e/ISvsdiz9670r3r0000000000.jpg
"$210,000","9419 Rocky Crk #48, Jonesboro, GA 30236",4,3,"2,974",https://photos.zillowstatic.com/p_e/ISv8u1yvr7fnmi0000000000.jpg
"$140,000","583 Hynds Springs Dr, Jonesboro, GA 30238",3,2,"1,512",https://photos.zillowstatic.com/p_e/ISb1vdn2uqxtdm1000000000.jpg
"$172,000","250 Stallion Trl, Riverdale, GA 30274",3,3,"1,732",https://photos.zillowstatic.com/p_e/IS3jjassbft0vs1000000000.jpg
"$158,000","10613 Village Trl, Jonesboro, GA 30238",3,3,"1,720",https://photos.zillowstatic.com/p_e/ISnqmt5wk8zjj70000000000.jpg
"$277,861","668 Mill Creek Trl #61, Jonesboro, GA 30238",5,4,"3,166",https://photos.zillowstatic.com/p_e/ISrha9k3apqzo91000000000.jpg
"$173,990","3543 Meadow Ridge Ct, Rex, GA 30273",3,3,"1,490",https://photos.zillowstatic.com/p_e/ISn6fuhdpr3ykf0000000000.jpg
"$165,000","4282 Grant Forest Cir #78, Ellenwood, GA 30294",3,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$70,500","4492 Ryan Rd, Conley, GA 30288",3,1,"1,008","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$156,000","6402 Valley Dale Dr, Riverdale, GA 30274",3,2,"2,322","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","6637 Fleming Rd, Morrow, GA 30260",4,3,"1,405","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$176,000","3291 Weathered Wood Way, Rex, GA 30273",4,3,"2,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$233,460","682 Millstone Dr, Jonesboro, GA 30238",--,--,--,N/A
"$165,000","11939 Harbour Town Pkwy, Fayetteville, GA 30215",3,2,"1,534","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
