price,address,bds,ba,sqft,image
"$228,000","353 Ridgewood Dr, Waleska, GA 30183",4,3,"2,610","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,244","405 Summit Ave #8, Canton, GA 30114",2,2,"2,094",https://photos.zillowstatic.com/p_e/ISfk06xdq4jqod0000000000.jpg
"$472,500","418 Parkbrook Way, Canton, GA 30114",5,4,"3,700",https://photos.zillowstatic.com/p_e/IS3fgdpswn6xlu1000000000.jpg
"$60,000","448 Allison Ln, Ball Ground, GA 30107",3,1,"1,260",N/A
"$318,500","417 Tom Avery Dr, Ball Ground, GA 30107",4,3,"2,361",N/A
"$362,490","126 Stargaze Rdg, Canton, GA 30114",4,3,"2,570",https://photos.zillowstatic.com/p_e/ISbhvgac82rby71000000000.jpg
"$285,000","705 Flag St, Canton, GA 30114",4,2.5,"2,358",N/A
"$145,000","2514 Fate Conn Rd, Canton, GA 30114",2,N/A,N/A,https://photos.zillowstatic.com/p_e/ISrxagm3e5ec3o1000000000.jpg
"$283,250","682 Ocean Ave, Canton, GA 30114",4,3,"2,308",https://photos.zillowstatic.com/p_e/ISfsavhdjsqr070000000000.jpg
"$296,000","426 Tom Avery Dr, Ball Ground, GA 30107",3,2,"1,801",https://photos.zillowstatic.com/p_e/ISzzdasb7u51mn0000000000.jpg
"$285,000","603 Ocean Ave, Canton, GA 30114",4,3,"2,358","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$228,000","353 Ridgewood Dr, Waleska, GA 30183",4,3,"2,610","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$299,900","220 Brick Mill Dr, Canton, GA 30115",4,4,"2,746","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$349,900","404 W Leslie Ct, Woodstock, GA 30188",3,3,"2,834","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$195,000","218 Magnolia Leaf Dr, Woodstock, GA 30188",3,3,"1,628","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$30,000","540 Drake Ln, Canton, GA 30115",1,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$181,280","2211 Mohawk Trl, Acworth, GA 30102",3,2,"1,456",N/A
"$285,000","2000 Cherokee Trl, Woodstock, GA 30189",3,2,"2,016","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$467,000","1056 Avery Creek Dr, Woodstock, GA 30188",5,5,"4,707","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$246,900","152 Renford Rd, Ball Ground, GA 30107",4,3,"2,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$645,000","119 Sharp Mountain Crk, Ball Ground, GA 30107",5,3,"4,980","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$302,900","406 Montclair Ct, Woodstock, GA 30188",4,4,"2,115","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$302,900","406 Montclair Ct, Woodstock, GA 30188",--,--,--,N/A
"$296,990","303 Hayden Cir #2, Woodstock, GA 30189",3,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$492,500","1080 Bridge Mill Ave, Canton, GA 30114",6,6,"5,950","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$388,205","406 Hickory Ter, Canton, GA 30115",--,--,--,N/A
"$274,000","209 Toonigh Way, Canton, GA 30115",4,3,"2,436",N/A
"$212,000","262 Hiawassee Dr, Woodstock, GA 30188",3,3,"1,677","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,451","296 Orchard Trl, Canton, GA 30115",--,--,--,N/A
"$294,200","2117 Colony Dr, Canton, GA 30114",4,3,"2,699","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$177,317","603 Cherokee Trce, Canton, GA 30115",3,2,"1,280","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$305,000","402 Montclair Ct, Woodstock, GA 30188",--,--,--,N/A
"$85,000","171 N Arnold Mill Rd, Woodstock, GA 30188",--,--,--,N/A
"$265,000","1116 Etowah Valley Ln, Woodstock, GA 30189",4,3,"2,181","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$273,000","142 Hartwood Dr, Woodstock, GA 30189",4,3,"1,948","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$358,500","513 Rocking Porch Way, Woodstock, GA 30189",4,4,"2,415","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$219,069","6520 Windsor Dr, Acworth, GA 30102",3,2,"1,512",N/A
"$410,000","1729 Grand Oaks Dr, Woodstock, GA 30188",4,4,"2,562","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$326,205","329 Ellington Dr, Canton, GA 30115",--,--,--,N/A
"$299,999","7984 Highway 92, Woodstock, GA 30189",10.73,N/A,N/A,N/A
"$364,984","153 Inwood Walk, Woodstock, GA 30188",3,3,"2,632","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$542,000","201 Leland Way, Woodstock, GA 30188",5,4,"4,848",https://photos.zillowstatic.com/p_e/ISne11c5g8zexx0000000000.jpg
"$299,999","7984 Highway 92, Woodstock, GA 30189",10.73,N/A,N/A,N/A
"$85,000","171 N Arnold Mill Rd, Woodstock, GA 30188",--,--,--,N/A
"$190,000","273 Lakeside Dr, Canton, GA 30183",3,2,"1,264",https://photos.zillowstatic.com/p_e/IS7ardu1f516kf1000000000.jpg
"$389,000","408 Wilshire Ln, Canton, GA 30115",4,4,"2,817",https://photos.zillowstatic.com/p_e/IS76owntjmvyjt1000000000.jpg
"$228,500","6242 New Mill Trl, Acworth, GA 30102",3,2.5,"2,576",https://photos.zillowstatic.com/p_e/ISnamyow4yfh8d1000000000.jpg
"$175,000","1104 Palm St, Canton, GA 30115",3,3,"1,800",https://photos.zillowstatic.com/p_e/ISna2fgpv7ayg81000000000.jpg
"$285,000","222 Jefferson Ave, Canton, GA 30114",4,3,"2,713",https://photos.zillowstatic.com/p_e/ISjzumfauko9p81000000000.jpg
"$184,900","202 Valley Xing, Canton, GA 30114",3,4,"1,906",https://photos.zillowstatic.com/p_e/ISv4r47l836qaq0000000000.jpg
"$175,000","269 Riverstone Pl, Canton, GA 30114",2,2,"1,278",N/A
"$346,850","179 Madison St #46, Holly Springs, GA 30115",5,3,"2,828","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$378,145","194 Neese Farm Dr #26, Woodstock, GA 30188",4,4,"2,798","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$514,920","409 Loblolly St, Woodstock, GA 30188",--,--,--,N/A
"$419,990","411 Morning Mist Trl, Canton, GA 30114",4,4,"3,045","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$346,850","179 Madison St, Canton, GA 30115",4,3,"2,828","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$340,000","147 Avery Landing Way, Canton, GA 30115",4,3,"3,283",N/A
"$339,350","135 Avery Landing Way, Canton, GA 30115",4,3,"3,280","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","335 Reserve Overlook, Canton, GA 30115",4,4,"2,928","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$425,240","503 Coachman Cir, Canton, GA 30115",5,4,"3,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,000","318 Balaban Cir, Woodstock, GA 30188",4,3,"1,878","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$270,000","508 Waterfall Dr, Canton, GA 30114",3,2,"1,730","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$370,000","626 Eagles Lndg, Woodstock, GA 30188",4,4,"2,842","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$509,900","301 Mcdaniel Pl, Woodstock, GA 30188",--,--,--,N/A
"$291,500","1004 Smithwyck Dr, Canton, GA 30115",4,3,"2,281","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$395,000","304 Shade Tree Cir, Woodstock, GA 30188",3,3,"2,399","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","1068 Middlebrooke Dr, Canton, GA 30115",5,5,"2,487","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$370,000","626 Eagles Ldg, Woodstock, GA 30188",--,--,--,N/A
"$289,903","406 Summit Ave #4, Canton, GA 30114",2,2,"2,097","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$317,000","302 Providence Walk Way, Canton, GA 30114",5,3,"3,656","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$353,000","624 Providence Walk Pl, Canton, GA 30114",5,3,"2,988","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","263 Springs Xing, Canton, GA 30114",4,3,"2,405","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$378,145","194 Neese Farm Dr, Woodstock, GA 30188",4,3,"2,798","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$412,000","434 Lake Point Trce, Canton, GA 30114",4,4,"3,223","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$170,800","110 Burch Rd, Woodstock, GA 30188",4,2,"2,053","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$187,000","530 Cherokee Overlook Ct, Canton, GA 30115",3,2,"1,655","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$238,000","200 Weatherstone Pointe Dr, Woodstock, GA 30188",4,3,"2,228","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$186,500","106 Quail Run, Woodstock, GA 30189",3,2,"1,543","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$289,903","406 Summit Ave, Canton, GA 30114",--,--,--,N/A
"$5,900","946 Lake Arrowhead Dr, Waleska, GA 30183",0.44,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$289,903","406 Summit Ave, Canton, GA 30114",2,2,"2,179","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$5,900","946 Lake Arrowhead Dr, Waleska, GA 30183",0.44,N/A,N/A,https://photos.zillowstatic.com/p_e/IS76sv9lkowusn1000000000.jpg
"$289,903","406 Summit Ave, Canton, GA 30114",--,--,--,N/A
"$5,000","102 Fort Wayne Dr, Waleska, GA 30183",0.49,N/A,N/A,https://photos.zillowstatic.com/p_e/ISnyok24bplr5x1000000000.jpg
"$234,000","375 Franklin Ln, Acworth, GA 30102",3,3,"2,254",https://photos.zillowstatic.com/p_e/ISrtf1ztm21il81000000000.jpg
"$360,000","1104 Vanderbilt Ct, Woodstock, GA 30188",5,4,"3,382",https://photos.zillowstatic.com/p_e/IS3zfm7zbcfgvr0000000000.jpg
"$315,000","230 Serenoa Dr, Canton, GA 30114",3,2,"1,542",https://photos.zillowstatic.com/p_e/IS7qjua54s53jc0000000000.jpg
"$439,600","221 Mitchell Ln, Woodstock, GA 30188",4,4,"2,448",https://photos.zillowstatic.com/p_e/IS3jr0qqfi2dto1000000000.jpg
"$199,500","326 Princess Ave, Woodstock, GA 30189",3,2,"2,056",https://photos.zillowstatic.com/p_e/IS72x4p9wit9ft1000000000.jpg
"$439,600","221 Mitchell Ln #10, Woodstock, GA 30188",4,4,"2,448",https://photos.zillowstatic.com/p_e/IS3bdk5emofp3a0000000000.jpg
"$261,000","229 Sharon Way, Woodstock, GA 30189",3,3,"2,018","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","131 Riverwatch Ct, Canton, GA 30114",3,3,"1,818","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$363,198","719 Thrush Rd, Acworth, GA 30102",--,--,--,N/A
"$374,900","602 Chickory Ct, Woodstock, GA 30188",4,3,"2,750","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","121 Point View Dr, Canton, GA 30114",2,2,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$230,000","105 Sunset Ln, Woodstock, GA 30189",3,4,"2,385","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$439,600","221 Mitchell Ln, Woodstock, GA 30188",--,--,--,N/A
"$349,000","117 Arcadia Park Dr, Canton, GA 30114",5,4,"2,951","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$359,895","235 Hickory Chase, Canton, GA 30115",--,--,--,N/A
"$192,000","219 Saxon Ct, Canton, GA 30114",4,3,"1,816","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$289,000","310 Springs Xing, Canton, GA 30114",5,3,"2,809","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$429,900","238 Sumac Trl, Woodstock, GA 30188",5,4,"3,996","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$450,000","125 Grove View Rd, Woodstock, GA 30189",--,--,--,N/A
"$289,000","302 Melilot Ct, Woodstock, GA 30188",3,3,"1,986","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","325 Knotts Cir, Woodstock, GA 30188",3,3,"1,998","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$471,000","1925 Cokers Chapel Rd, Ball Ground, GA 30107",5,5,"3,560","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$510,000","130 Amber Lake Dr, Ball Ground, GA 30107",5,4,"5,280","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$118,500","279 Highrock Rd, Waleska, GA 30183",2,2,"2,399","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$337,500","414 Timberleaf Rd, Canton, GA 30115",4,4,"2,830",N/A
"$291,700","532 Gardenview Rd, Canton, GA 30114",4,3,"2,680","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","814 Honey Springs Dr, Woodstock, GA 30189",4,3,"2,373","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$282,000","704 Glendale Forest Ct, Woodstock, GA 30189",4,3,"2,386","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,000","705 Sweet Gum Way, Canton, GA 30115",4,3,"2,632","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,000","1425 Towne Harbor Psge, Woodstock, GA 30189",3,3,"2,998","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$340,000","434 Christina Way, Acworth, GA 30102",5,4,"3,048","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$799,000","109 Kremer Falls Trce, Canton, GA 30114",5,6,"7,056","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$267,000","220 Manous Way, Canton, GA 30115",4,3,"2,285","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$358,000","706 Dove Chase, Canton, GA 30114",6,4,"2,900","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$221,000","583 Rivercrest Dr, Canton, GA 30188",3,2,"1,502","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","1111 Rook Pl, Woodstock, GA 30188",2,2,"1,248","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$209,000","104 The Crossings Ln, Woodstock, GA 30189",3,3,"1,840","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$358,000","706 Dove Chase, Canton, GA 30114",6,4,"2,900",https://photos.zillowstatic.com/p_e/ISzz15w1qitgdc0000000000.jpg
"$200,000","1111 Rook Pl, Woodstock, GA 30188",2,2,"1,248",https://photos.zillowstatic.com/p_e/ISzzlgezfqsglp1000000000.jpg
"$223,250","126 Hawkins Farm Ln, Ball Ground, GA 30107",5,3,"1,810",https://photos.zillowstatic.com/p_e/ISbhbpbrk665ve1000000000.jpg
"$284,900","121 Silver Creek Dr, Canton, GA 30114",4,3,"2,477",https://photos.zillowstatic.com/p_e/ISzvesbeql639a1000000000.jpg
"$235,000","3575 Cherokee Overlook Dr, Canton, GA 30115",5,2,"2,344",https://photos.zillowstatic.com/p_e/IS3vgkziy75cfq1000000000.jpg
"$234,900","725 Mountain Laurel Dr, Canton, GA 30114",3,3,"1,880",https://photos.zillowstatic.com/p_e/ISvwcchoqy8umm1000000000.jpg
"$330,393","400 Summit Ave, Canton, GA 30114",--,--,--,N/A
"$254,920","155 Terrace Walk, Woodstock, GA 30189",3,3,"1,905",https://photos.zillowstatic.com/p_e/ISz7w1kgxxks930000000000.jpg
"$230,000","516 Victoria Rd, Woodstock, GA 30189",4,3,"2,160",N/A
"$285,830","1147 Blankets Creek Dr, Canton, GA 30114",4,2.5,"2,387",N/A
"$302,000","600 Doublegate Ct, Canton, GA 30114",6,4,"3,791","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.00M,"1614 A J Land Rd, Canton, GA 30115",3,3.5,"2,240",N/A
"$799,000","109-109B Kremer Falls Trce, Canton, GA 30114",6,6,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$254,000","118 Ivygreen Chase, Canton, GA 30114",3,2,"2,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$125,000","Sutallee Ridge Ct, White, GA 30184",--,--,--,N/A
"$125,000","0 Sutallee Ridge Ct LOT 22, White, GA 30184",5,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.00M,"1320 A J Land Rd, Canton, GA 30115",5,3,"2,223",N/A
"$212,000","2142 Cascade Dr, Acworth, GA 30102",3,2,"1,540","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,000","322 Hill Crest Cir, Woodstock, GA 30188",3,2,"1,538","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$465,000","239 Millstone Pkwy, Woodstock, GA 30188",5,4,"3,837","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$227,000","197 Townview Dr, Woodstock, GA 30189",3,3,"1,772","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$230,000","611 Evergreen Dr, Woodstock, GA 30188",4,2,"1,571",N/A
"$287,000","308 Vermillion St, Acworth, GA 30102",3,2,"2,243","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$799,000","105 Kremer Falls Trce, Canton, GA 30114",1.1,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$507,000","105 Glencedars Ln, Canton, GA 30115",5,6,"5,031","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$217,000","304 Hiawassee Dr, Woodstock, GA 30188",2,3,"1,286","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$335,000","710 Lorimore Pass, Canton, GA 30115",5,3,"2,899","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$228,000","609 Oleander Way, Canton, GA 30114",3,3,"1,868","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$236,900","315 Pioneer Cir, Woodstock, GA 30188",3,2,1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","5328 Wade Green Rd, Acworth, GA 30102",3,1,950,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$724,900","5162 Millwood Dr, Canton, GA 30114",7,6,"7,531","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","608 Royal Crescent Aly, Canton, GA 30115",--,--,--,N/A
"$15,000","154 Lakeside Dr, Waleska, GA 30183",--,--,--,N/A
"$315,000","326 Woodridge Pass, Canton, GA 30114",3,3,"2,373","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$315,000","168 N Mountain Brooke Dr, Ball Ground, GA 30107",--,--,--,N/A
"$260,000","585 Creighton Rd, Ball Ground, GA 30107",2,3,"1,496","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$317,500","158 N Mountain Brooke Dr, Ball Ground, GA 30107",3,3,"2,300","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$544,754","428 Horizon Trl, Canton, GA 30114",4,4,"3,600","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,393","400 Summit Ave, Canton, GA 30114",2,2,"2,109","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$244,500","132 Old Canton Rd, Ball Ground, GA 30107",3,3,"1,666","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,393","400 Summit Ave, Canton, GA 30114",2,2,"2,109",https://photos.zillowstatic.com/p_e/ISrdr7n8maq3wk0000000000.jpg
"$260,000","585 Creighton Rd, Ball Ground, GA 30107",2,3,"1,496",https://photos.zillowstatic.com/p_e/ISnmbaceu16o7w0000000000.jpg
"$544,754","428 Horizon Trl, Canton, GA 30114",4,4,"3,600",https://photos.zillowstatic.com/p_e/ISb9pi1rsme9431000000000.jpg
"$277,000","180 Wallnut Hall Cir, Woodstock, GA 30189",3,3,"2,038",https://photos.zillowstatic.com/p_e/ISnq6dmtf1uey70000000000.jpg
"$417,000","351 Windsong Way, Woodstock, GA 30188",4,3,"2,567",https://photos.zillowstatic.com/p_e/ISf0p3otvpqyet1000000000.jpg
"$490,000","960 Steeplechase Rd, Alpharetta, GA 30004",5,5,"4,676",https://photos.zillowstatic.com/p_e/IS3fcyiqt16pu90000000000.jpg
"$265,000","222 Woodcreek Way, Acworth, GA 30101",3,4,"2,820",https://photos.zillowstatic.com/p_e/ISb5iee3zx1wwq1000000000.jpg
"$225,000","135 Amanda Ln, Canton, GA 30115",3,2,"1,620",https://photos.zillowstatic.com/p_e/ISf4cgck4x53mx1000000000.jpg
"$521,000","203 Wexford Ct, Canton, GA 30115",4,3,"3,070",https://photos.zillowstatic.com/p_e/ISf0t26mik609a1000000000.jpg
"$258,000","656 Sunflower Dr, Canton, GA 30114",4,3,"2,504","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
